Score,City,X,Y,Name,Type_1,city,county,FullAddress
100,Roswell,-104.5340045,33.37242899,FARMERS COUNTRY MARKET # 4,Super Store,Roswell,CHAVES,800 W Hobbs St
98.75,Roswell,-104.6454469,33.95590863,FARMERS COUNTRY MARKET #5,Super Store,Roswell,CHAVES,2800 N MAIN ST
100,Roswell,-104.523154,33.37357451,Fatman's Beef Jerky,Combination Grocery/Other,Roswell,CHAVES,1600 S Main St
100,Roswell,-104.523154,33.37357451,Fatman's Beef Jerky,Combination Grocery/Other,Roswell,CHAVES,1600 S Main St
100,Roswell,-104.5227854,33.37853316,FURRS  911,Supermarket,Roswell,CHAVES,1300 S Main St
100,Roswell,-104.5229404,33.42419014,FURRS  909,Supermarket,Roswell,CHAVES,2513 N Main St
100,Roswell,-104.5353655,33.39420855,FURRS  908,Supermarket,Roswell,CHAVES,900 W 2nd St
100,Roswell,-104.451621,33.31375508,GRAVES FARM AND GARDEN,Combination Grocery/Other,Roswell,CHAVES,6265 S Graves Rd
100,Roswell,-104.5224111,33.37979304,GTO Beef Jerky & Meat Market,Meat/Poultry Specialty,Roswell,CHAVES,109 E McGaffey St
100,Roswell,-104.5081394,33.3210966,HOBSON GARDENS,Fruits/Veg Specialty,Roswell,CHAVES,3656 E Hobson Rd
96.5,Roswell,-104.522795,33.3808844,JUST-A-BUCK,Unknown,Roswell,CHAVES,6010 S Main St
100,Roswell,-104.5229539,33.37153601,Kmart 7017,Super Store,Roswell,CHAVES,1705 S Main St
100,Roswell,-104.513382,33.38987,LA TAPATIA BAKERY,Bakery Specialty,Roswell,CHAVES,701 E Tilden St
100,Roswell,-104.5353655,33.39420855,LAWRENCE BROS 1380,Super Store,Roswell,CHAVES,900 W 2nd St
98.94,Roswell,-104.5227664,33.39645859,Main  Street Roswell Farmers Market,Farmers' Market,Roswell,CHAVES,North Main & 4th Street
100,Roswell,-104.5227673,33.3970658,Mainstreet Roswell Farmers And Growers Market 03607,Farmers' Market,Roswell,CHAVES,400 N Main St
95.88,Roswell,-104.7254215,33.38543607,MORGANO'S TAKE-N-BAKE PIZZA,Bakery Specialty,Roswell,CHAVES,1400 W 2nd St Ste N
100,Roswell,-104.523154,33.37357451,MRS BAIRDS  1714,Bakery Specialty,Roswell,CHAVES,1606 S Main St
96.5,Roswell,-104.522795,33.3808844,NATURES DAIRY,Combination Grocery/Other,Roswell,CHAVES,5104 S Main St
100,Roswell,-104.2510463,33.41336925,PAN DULCE BAKERY,Bakery Specialty,Roswell,CHAVES,912 E 2nd St
100,Roswell,-104.5231844,33.43555216,Papa Murphy's NM32007,Bakery Specialty,Roswell,CHAVES,3116 N Main St
100,Roswell,-104.5231844,33.43555216,Papa Murphy's NM036,Bakery Specialty,Roswell,CHAVES,3116 N Main St
100,Roswell,-104.522795,33.3808844,Papa Murphys 32007,Bakery Specialty,Roswell,CHAVES,1100 S Main St
100,Roswell,-104.522795,33.3808844,Papa Murphys 32007,Bakery Specialty,Roswell,CHAVES,1100 S Main St
94.21,Roswell,-104.526011,33.396708,RAINBO BAKERY STORE  353,Bakery Specialty,Roswell,CHAVES,PO Box 370
100,Roswell,-104.4929668,33.41597181,RAYMOND POLLARD DAIRY INC,Combination Grocery/Other,Roswell,CHAVES,2102 E 19th St
98.75,Roswell,-104.6454469,33.95590863,Sam's Club 4961,Super Store,Roswell,CHAVES,4400 N Main St
100,Roswell,-104.519812,33.40868699,Shamrock Foodservice Warehouse 534,Super Store,Roswell,CHAVES,208 E College Blvd
100,Roswell,-104.5339466,33.39419766,SUPER MEAT MART,Medium Grocery Store,Roswell,CHAVES,814 W 2nd St
100,Roswell,-104.5339466,33.39419766,Super Meat Mart,Meat/Poultry Specialty,Roswell,CHAVES,814 W 2nd St
100,Roswell,-104.5339466,33.39419766,Super Meat Mart,Meat/Poultry Specialty,Roswell,CHAVES,814 W 2nd St
100,Roswell,-104.5229804,33.42815789,Target Store 832,Super Store,Roswell,CHAVES,2725 N Main St
100,Roswell,-104.5228983,33.4153963,Walgreens 5350,Combination Grocery/Other,Roswell,CHAVES,1835 N Main St
100,Roswell,-104.5227815,33.37928751,WALGREENS 1941,Combination Grocery/Other,Roswell,CHAVES,1200 S Main St
96.5,Roswell,-104.522795,33.3808844,WALKER FOOD STORE,Medium Grocery Store,Roswell,CHAVES,5906 S Main St
96.5,Roswell,-104.6454469,33.95590863,Walmart 611,Super Store,Roswell,CHAVES,4500 N Main St
86.02,Roy,-104.1967825,35.9441757,BACA'S CITY MARKET,Small Grocery Store,ROY,HARDING,PO BOX 142 MAIN STREET
97.35,Roy,-104.196414,35.943588,HARDING COUNTY GENERAL STORE,Medium Grocery Store,ROY,HARDING,HWYS. 120 & 39
97.05,Raton,-104.4345476,36.91361125,THE PLAZA SUPER MARKET,Supermarket,RQTON,COLFAX,501 NORTH FIRST STREET
100,Ruidoso,-105.6652871,33.35877198,Albertsons Market 682,Supermarket,Ruidoso,LINCOLN,721 Mechem Dr
100,Ruidoso,-105.6790051,33.33576411,BENNETTS SHUR SAV SUPERMARKET,Supermarket,Ruidoso,LINCOLN,304 Mechem Dr
91.28,Ruidoso,-105.6355443,33.31346544,BOB'S ONE STOP,Unknown,Ruidoso,LINCOLN,111 E  70 EAST
100,Ruidoso,-105.661107,33.32731101,Carniceria Chihuahua,Small Grocery Store,Ruidoso,LINCOLN,1501 Sudderth Dr
100,Ruidoso,-105.6507191,33.32391132,DOLLAR GENERAL 6659,Combination Grocery/Other,Ruidoso,LINCOLN,647 Sudderth Dr
100,Ruidoso,-105.6637216,33.36494133,DOLLAR GENERAL 13712,Combination Grocery/Other,Ruidoso,LINCOLN,1110 Mechem Dr
100,Ruidoso,-105.6291807,33.32080059,Dollar Tree 3825,Combination Grocery/Other,Ruidoso,LINCOLN,203 Highway 70
100,Ruidoso,-105.6586035,33.32531866,El Gallo Loco Carniceria Y Mas,Small Grocery Store,Ruidoso,LINCOLN,1703 Sudderth Dr
100,Ruidoso,-105.6287524,33.32350164,Family Dollar Store 2954,Combination Grocery/Other,Ruidoso,LINCOLN,132 Sudderth Dr
100,Ruidoso,-105.6652871,33.35877198,Family Dollar Store 6584,Combination Grocery/Other,Ruidoso,LINCOLN,721 Mechem Dr
92.82,Ruidoso,-105.6652871,33.35877198,FURRS  904,Supermarket,Ruidoso,LINCOLN,721 MECHEM #14
100,Ruidoso,-105.6291807,33.32080059,FURRS  905,Supermarket,Ruidoso,LINCOLN,205 Highway 70
100,Ruidoso,-105.6652871,33.35877198,LAWRENCE BROS 1382,Combination Grocery/Other,Ruidoso,LINCOLN,721 Mechem Dr
100,Ruidoso,-105.6652871,33.35877198,Lowe's 7,Supermarket,Ruidoso,LINCOLN,504 Mechem Dr
100,Ruidoso,-105.6652871,33.35877198,Lowe's 7,Supermarket,Ruidoso,LINCOLN,504 Mechem Dr
100,Ruidoso,-105.6315159,33.32298341,Mario's Market,Combination Grocery/Other,Ruidoso,LINCOLN,236 Sudderth Dr
100,Ruidoso,-105.661708,33.32786127,NM BREAD STORE,Bakery Specialty,Ruidoso,LINCOLN,1605 Sudderth Dr
96.04,Ruidoso,-105.6358957,33.3131947,REEDS MARKET,Meat/Poultry Specialty,Ruidoso,LINCOLN,118 E HWY 70 BOX 7
100,Ruidoso,-105.6790051,33.33576411,THRIFTWAY OF RUIDOSO,Supermarket,Ruidoso,LINCOLN,304 Mechem Dr
100,Ruidoso,-105.6790051,33.33576411,THRIFTWAY SUPERMARKET 819,Supermarket,Ruidoso,LINCOLN,304 Mechem Dr
94,Ruidoso,-105.658114,33.37923776,TURNER'S FOOD MART,Unknown,Ruidoso,LINCOLN,GARRLAND CANYON RD. & HWY. 48
100,Ruidoso,-105.6287524,33.32350164,Walgreens 04650,Combination Grocery/Other,Ruidoso,LINCOLN,138 Sudderth Dr
100,Ruidoso Downs,-105.6186571,33.32650126,Chef Lupe  Market And Cafe,Medium Grocery Store,Ruidoso Downs,LINCOLN,26135 Us Highway 70 E
98.94,Ruidoso Downs,-105.6327896,33.31652513,FRANK'S FRUIT MARKET,Fruits/Veg Specialty,Ruidoso Downs,LINCOLN,2115 HWY. 70 E
99.08,Ruidoso Downs,-105.6327896,33.31652513,Walmart 851,Super Store,Ruidoso Downs,LINCOLN,26180 Us Highway 70
98.94,Salem,-107.2135073,32.70948746,SALEM VIDEO AND GROCERY,Small Grocery Store,SALEM,DONA ANA,634 EISENHOWER AVE
100,San Antonio,-106.873142,33.91744828,LA TIENDA,Small Grocery Store,San Antonio,SOCORRO,66 US Highway 380
98.36,San Antonio,-106.8677481,33.91788099,M & G GENERAL STORE,Small Grocery Store,San Antonio,SOCORRO,US HWY. 380 #75
97.63,Socorro,-106.860458,33.96529585,SICHLER FARMS PRODUCE,Combination Grocery/Other,San Antonio,SOCORRO,111 FARM TO MARKET RD.
98.85,San Jon,-103.331091,35.109148,SAN JON TEXACO  007,Combination Grocery/Other,SAN JON,QUAY,HWY. 469 & CHERRY
89.5,Hanover,-107.8753918,32.73425016,NO CATTLE COMPANY INC,Fruits/Veg Specialty,SAN JUAN,GRANT,2290 HWY 61
99.9,Hanover,-107.9331674,32.80924539,Valle Mimbres Market,Small Grocery Store,San Lorenzo,GRANT,2739 Highway 35
98.24,La Mesa,-106.7316913,32.15262796,THE CITY MARKET,Small Grocery Store,SAN MIGUEL,DONA ANA,19116 HWY 28
97,San Rafael,-107.881701,35.1139258,RODRIQUEZ GROCERY STORE,Unknown,SAN RAFAEL,CIBOLA,MAIN STREET
99.05,San Ysidro,-106.8905692,35.60281689,Dollar General 17822,Combination Grocery/Other,San Ysidro,SANDOVAL,23589 US Highway 550
98.79,San Ysidro,-106.8905692,35.60281689,Family Dollar Store 7817,Combination Grocery/Other,San Ysidro,SANDOVAL,23397 SR 44
100,Sandia Park,-106.4226796,35.21772101,TRIANGLE FOOD MARKET,Small Grocery Store,Sandia Park,SANDOVAL,4 Sandia Crest Rd
99.49,Arenas Valley,-108.1736273,32.7797213,Dollar General 18007,Combination Grocery/Other,Santa Clara,GRANT,11988 Highway 180
100,Santa Fe,-105.8741512,35.54639989,Dollar General 20823,Combination Grocery/Other,Santa Fe,SANTA FE,5 Camino Valle
98.97,Santa Fe,-105.8945974,35.53395087,Eldorado Farmers' Market,Farmers' Market,Santa Fe,SANTA FE,7 Caliente Road
99.13,Santa Fe,-105.925632,35.54423976,ELDORADO SUPERMART,Super Store,Santa Fe,SANTA FE,7 Avenida Vista Grande
96.61,Santa Fe,-105.9906695,35.84082209,Family Dollar Store 10280,Combination Grocery/Other,Santa Fe,SANTA FE,18094 US 84/285
97.24,Santa Fe,-106.0179347,35.88634985,Pojoaque Valley Farmers Market,Farmers' Market,Santa Fe,SANTA FE,78 Cities of Gold Rd
97.24,Santa Fe,-106.0179347,35.88634985,Pojoaque Valley Farmers Market,Farmers' Market,Santa Fe,SANTA FE,78 Cities of Gold Rd
97.24,Santa Fe,-106.0179347,35.88634985,Pojoaque Valley Farmers Market,Farmers' Market,Santa Fe,SANTA FE,78 Cities of Gold Rd
96.91,Santa Fe,-106.0096223,35.88134213,PUEBLO PLAZA SUPERMARKET,Combination Grocery/Other,Santa Fe,SANTA FE,9 W Gutierrez
100,Santa Fe,-106.0122896,35.66049286,Reunity Farm Market Stand,Fruits/Veg Specialty,Santa Fe,SANTA FE,1829 San Ysidro Xing
98.87,Santa Fe,-106.0449766,35.6357713,ABARROTES Y DULCES EL PAISANO,Small Grocery Store,Santa Fe,SANTA FE,5984 Airport Rd
100,Santa Fe,-105.9782638,35.66203313,ALBERTSONS  910,Supermarket,Santa Fe,SANTA FE,2006 Cerrillos Rd
100,Santa Fe,-105.9512332,35.69593238,ALBERTSONS 927,Supermarket,Santa Fe,SANTA FE,600 N Guadalupe St
100,Santa Fe,-105.9812925,35.660458,ALBERTSONS  929,Supermarket,Santa Fe,SANTA FE,2308 Cerrillos Rd
100,Santa Fe,-105.9562387,35.6409618,ALBERTSONS  987,Supermarket,Santa Fe,SANTA FE,3001 S St Francis Dr
100,Santa Fe,-106.0118659,35.64106966,ALBERTSONS  986,Supermarket,Santa Fe,SANTA FE,3542 Zafarano Dr
100,Santa Fe,-106.0118659,35.64106966,Albertsons 986,Supermarket,Santa Fe,SANTA FE,3542 Zafarano Dr
99.05,Santa Fe,-105.95392,35.68846998,Albertsons 987,Supermarket,Santa Fe,SANTA FE,3001 S Saint Francis Dr
98.39,Santa Fe,-105.9479907,35.67203014,ALFALFAS MARKET # 58,Super Store,Santa Fe,SANTA FE,333 W CORDOVA RD
100,Santa Fe,-105.9954927,35.65413314,Alicias Tortilleria,Combination Grocery/Other,Santa Fe,SANTA FE,1314 Rufina Cir
100,Santa Fe,-106.0449766,35.6357713,Amigos Latinos Store,Small Grocery Store,Santa Fe,SANTA FE,4350 Airport Rd
98.94,Santa Fe,-105.9443108,35.68303979,BAKERY THRIFT STORE,Bakery Specialty,Santa Fe,SANTA FE,1000 CERRILLOS RD
100,Santa Fe,-105.9754073,35.66351484,Beck & Bulow,Meat/Poultry Specialty,Santa Fe,SANTA FE,1934 Cerrillos Rd
98.94,Santa Fe,-106.0328141,35.61405957,Big Lots 4147,Combination Grocery/Other,Santa Fe,SANTA FE,3140 Cerrillos Rd
95,Santa Fe,-105.975219,35.66716234,Carneceria Santa Fe,Small Grocery Store,Santa Fe,SANTA FE,"1291 San Felipe Avenue, Suite !"
96.59,Santa Fe,-105.975219,35.66716234,CARNICERIA SANTA FE,Small Grocery Store,Santa Fe,SANTA FE,1291 San Felipe Ave Ste A
98.79,Santa Fe,-105.971549,35.65524304,CHERRY VALLEY MARKET,Supermarket,Santa Fe,SANTA FE,1708 LLANO ST
100,Santa Fe,-105.9919783,35.65518794,CVS Pharmacy 10227,Combination Grocery/Other,Santa Fe,SANTA FE,2907 Cerrillos Rd
100,Santa Fe,-105.9512558,35.67323848,CVS/ PHARMACY INC 9263,Combination Grocery/Other,Santa Fe,SANTA FE,511 W Cordova Rd
100,Santa Fe,-105.9517452,35.69108047,CVS/ PHARMACY INC 9269,Combination Grocery/Other,Santa Fe,SANTA FE,195 Paseo de Peralta
98.87,Santa Fe,-106.0449766,35.6357713,Dollar General 13200,Combination Grocery/Other,Santa Fe,SANTA FE,5992 Airport Rd
100,Santa Fe,-105.9479907,35.67203014,Dollar Tree 4848,Combination Grocery/Other,Santa Fe,SANTA FE,518 W Cordova Rd
100,Santa Fe,-106.0256127,35.6203123,Dollar Tree 5659,Combination Grocery/Other,Santa Fe,SANTA FE,5251 Las Soleras Dr
100,Santa Fe,-106.0328141,35.61405957,Dollar Tree Plus 9110,Combination Grocery/Other,Santa Fe,SANTA FE,4056 Cerrillos Rd
100,Santa Fe,-106.0328141,35.61405957,DOLLARTREE 8307,Combination Grocery/Other,Santa Fe,SANTA FE,2860 Cerrillos Rd
100,Santa Fe,-105.9564934,35.6837492,DON'S FOOD STORE,Small Grocery Store,Santa Fe,SANTA FE,928 Agua Fria St
100,Santa Fe,-106.0241772,35.63859712,El Paisano Supermarkets 3,Combination Grocery/Other,Santa Fe,SANTA FE,4353 Airport Rd
100,Santa Fe,-105.978355,35.66604236,El Pulgarcito Mini Market 1,Small Grocery Store,Santa Fe,SANTA FE,1310 Osage Ave
100,Santa Fe,-106.0386499,35.63507967,El Ranchito Jerky,Combination Grocery/Other,Santa Fe,SANTA FE,3910 Fields Ln
95.51,Santa Fe,-106.0449766,35.6357713,FAMILIA MEXICANA CARNICERIA #2,Medium Grocery Store,Santa Fe,SANTA FE,4350 Airport Rd Ste 19
100,Santa Fe,-106.0449766,35.6357713,Familia Mexicana Carniceria De Araiza,Small Grocery Store,Santa Fe,SANTA FE,4350 Airport Rd
98.87,Santa Fe,-106.0449766,35.6357713,Family Dollar 8458,Combination Grocery/Other,Santa Fe,SANTA FE,6629 Airport Rd
96.54,Santa Fe,-105.9567469,35.65820712,"Farm Fresh Produce Co., Inc",Fruits/Veg Specialty,Santa Fe,SANTA FE,1001 Saint Francis
95,Santa Fe,-105.9554286,35.6753118,Farm Fresh Produce Company Inc,Farmers' Market,Santa Fe,SANTA FE,1000 Pen Rd Unit H
96.83,Santa Fe,-105.9443108,35.68303979,FLOWER'S THRIFT STORE #4619,Bakery Specialty,Santa Fe,SANTA FE,1000 CERRILLOS
100,Santa Fe,-105.9712425,35.65921549,FOOD KING 89,Super Store,Santa Fe,SANTA FE,1700 St Michaels Dr
98.46,Santa Fe,-105.954016,35.69074001,Fresh For Less,Combination Grocery/Other,Santa Fe,SANTA FE,1001 N St Francis Dr
100,Santa Fe,-106.0449766,35.6357713,Fresh For Less 1,Fruits/Veg Specialty,Santa Fe,SANTA FE,5984 Airport Rd
96.67,Santa Fe,-105.9466004,35.68294511,FRIENDS OF SANTA FE AREA FARMERS,Farmers' Market,Santa Fe,SANTA FE,430 W Manhattan Ave Ste 5
98.79,Santa Fe,-105.9304612,35.63894069,FRIENDS OF SANTA FE FARMERS MKT,Farmers' Market,Santa Fe,SANTA FE,3229 RODEO RD
98.83,Santa Fe,-105.9401736,35.6900553,FURR'S SUPERMARKETS  890,Supermarket,Santa Fe,SANTA FE,123 GRANT AVE
100,Santa Fe,-105.9512558,35.67323848,FURRS  888,Supermarket,Santa Fe,SANTA FE,530 W Cordova Rd
100,Santa Fe,-105.9712425,35.65921549,FURRS  889,Supermarket,Santa Fe,SANTA FE,1700 St Michaels Dr
100,Santa Fe,-105.9591504,35.65810367,FURRS  891,Supermarket,Santa Fe,SANTA FE,2110 S Pacheco St
100,Santa Fe,-105.9550101,35.67589796,ITALIAN KITCHEN FRESH,Unknown,Santa Fe,SANTA FE,1005 Pen Rd
100,Santa Fe,-105.9995683,35.65055933,ITALIAN KITCHEN FRESH BAKERY II,Bakery Specialty,Santa Fe,SANTA FE,3281 Cerrillos Rd
100,Santa Fe,-105.9229914,35.67785606,JOHNNIE'S CASH STORE,Small Grocery Store,Santa Fe,SANTA FE,420 Camino Don Miguel
100,Santa Fe,-105.9649632,35.6683137,JOHNNY'S MARKET,Small Grocery Store,Santa Fe,SANTA FE,320 Tesuque Dr
97.16,Santa Fe,-105.9313679,35.67224519,KAUNE FOODTOWN,Supermarket,Santa Fe,SANTA FE,511 Old Santa Fe Trl
100,Santa Fe,-105.9368005,35.68982131,"KAUNE GROCERY COMPANY, INC.",Combination Grocery/Other,Santa Fe,SANTA FE,208 Washington Ave
97.16,Santa Fe,-105.9313679,35.67224519,KAUNE'S NEIGHBORHOOD MARKET INC.,Supermarket,Santa Fe,SANTA FE,511 Old Santa Fe Trl
100,Santa Fe,-105.9712425,35.65921549,Kmart 3301,Super Store,Santa Fe,SANTA FE,1712 St Michaels Dr
100,Santa Fe,-105.9583535,35.68860093,LA MONTANITA FOOD COOPERATIVE,Super Store,Santa Fe,SANTA FE,913 W Alameda St
97.95,Santa Fe,-105.9657324,35.6595025,Latinos Unidos 5,Medium Grocery Store,Santa Fe,SANTA FE,1602 St. Michael's Dr
98.79,Santa Fe,-105.9942971,35.65997249,Latinos Unidos Mini Market 2,Small Grocery Store,Santa Fe,SANTA FE,1242 Siler Rd
100,Santa Fe,-105.9512558,35.67323848,LOWES  88,Supermarket,Santa Fe,SANTA FE,530 W Cordova Rd
100,Santa Fe,-105.9451128,35.69100881,Market Street 927,Supermarket,Santa Fe,SANTA FE,600 N Guadalupe St
100,Santa Fe,-105.975219,35.66716234,MI CARNICERIA SANTA FE,Medium Grocery Store,Santa Fe,SANTA FE,1291 San Felipe Ave
100,Santa Fe,-106.0449766,35.6357713,Mini Super Delicias,Small Grocery Store,Santa Fe,SANTA FE,4641 Airport Rd
100,Santa Fe,-106.0449766,35.6357713,Mini Super Delicias 1,Large Grocery Store,Santa Fe,SANTA FE,4641 Airport Rd
100,Santa Fe,-106.0449766,35.6357713,Mini Super Delicias 1,Large Grocery Store,Santa Fe,SANTA FE,4641 Airport Rd
94.76,Santa Fe,-105.93789,35.690083,OPEN AIR FRUIT MARKET,Small Grocery Store,Santa Fe,SANTA FE,RT 5 BOX 350
100,Santa Fe,-106.0328141,35.61405957,PAISANO CARNICERIA,Large Grocery Store,Santa Fe,SANTA FE,3140 Cerrillos Rd
100,Santa Fe,-106.0241772,35.63859712,Panchitos Market,Small Grocery Store,Santa Fe,SANTA FE,4327 Airport Rd
100,Santa Fe,-106.0241772,35.63859712,Panchitos Market,Small Grocery Store,Santa Fe,SANTA FE,4327 Airport Rd
99.05,Santa Fe,-105.9567469,35.65820712,PAPA MURPHY'S PIZZA,Bakery Specialty,Santa Fe,SANTA FE,3005 S ST. FRANCIS DRIVE
100,Santa Fe,-105.9562387,35.6409618,PAPA MURPHYS PIZZA,Bakery Specialty,Santa Fe,SANTA FE,3005 S St Francis Dr
98.97,Santa Fe,-105.9567469,35.65820712,Papa Murphys Pizza,Bakery Specialty,Santa Fe,SANTA FE,3005 S St Francis Dr
100,Santa Fe,-106.0146247,35.64898379,Papa Murphys Pizza nm0032,Bakery Specialty,Santa Fe,SANTA FE,3201 Zafarano Dr
100,Santa Fe,-106.0241772,35.63859712,Pueblo Latino,Small Grocery Store,Santa Fe,SANTA FE,4327 Airport Rd
100,Santa Fe,-106.009094,35.63888901,Sam's Club 6408,Super Store,Santa Fe,SANTA FE,4201 Rodeo Rd
96.9,Santa Fe,-105.9466004,35.68294511,SANTA FE AREA FARMERS MARKET,Farmers' Market,Santa Fe,SANTA FE,430 W MANHATTAN
96.67,Santa Fe,-105.9466004,35.68294511,SANTA FE FARMERS MARKET,Farmers' Market,Santa Fe,SANTA FE,430 W Manhattan Ave Ste 5
100,Santa Fe,-105.9349982,35.69005844,Santa Fe Farmers Market,Farmers' Market,Santa Fe,SANTA FE,1607 Paseo De Peralta
92.76,Santa Fe,-106.009094,35.63888901,SANTA FE SUPERMART,Supermarket,Santa Fe,SANTA FE,2800 RODEO RD
96.72,Santa Fe,-105.9360921,35.68002884,SFCF Special Projects LLC,Food Buying Co-op,Santa Fe,SANTA FE,501 Halona St
96.72,Santa Fe,-105.9360921,35.68002884,SFCF Special Projects LLC,Food Buying Co-op,Santa Fe,SANTA FE,501 Halona St
100,Santa Fe,-105.9591504,35.65810367,SMITH'S FOOD & DRUG 491,Super Store,Santa Fe,SANTA FE,2110 S Pacheco St
100,Santa Fe,-105.9812925,35.660458,SMITHS FOOD & DRUG  461,Super Store,Santa Fe,SANTA FE,2308 Cerrillos Rd
100,Santa Fe,-105.9742822,35.65958027,SOPHIAS CARNE SECA DE SANTA FE,Meat/Poultry Specialty,Santa Fe,SANTA FE,1604 Saint Michaels Dr
100,Santa Fe,-105.9742822,35.65958027,SOPHIAS CARNE SECA DE SANTA FE,Meat/Poultry Specialty,Santa Fe,SANTA FE,1604 Saint Michaels Dr
100,Santa Fe,-105.9742822,35.65958027,Sophias Carne Seca De Santa Fe,Combination Grocery/Other,Santa Fe,SANTA FE,1604 Saint Michaels Dr
100,Santa Fe,-106.0146247,35.64898379,Sprouts Farmers Market 705,Supermarket,Santa Fe,SANTA FE,3201 Zafarano Dr
99.03,Santa Fe,-105.9349982,35.69005844,Sprouts Farmers Market 706,Supermarket,Santa Fe,SANTA FE,199 Paseo de Peralta
100,Santa Fe,-105.9517452,35.69108047,Sunflower Farmers Market sfe29,Super Store,Santa Fe,SANTA FE,199 Paseo de Peralta
100,Santa Fe,-106.0146247,35.64898379,Sunflower Farmers Market SFE24,Super Store,Santa Fe,SANTA FE,3201 Zafarano Dr
100,Santa Fe,-105.945481,35.68210852,Talin Market World Food Fare 2,Large Grocery Store,Santa Fe,SANTA FE,505 Cerrillos Rd
100,Santa Fe,-106.0118659,35.64106966,Target Store 1034,Super Store,Santa Fe,SANTA FE,3550 Zafarano Dr
100,Santa Fe,-105.9506928,35.68885578,THE ALAMEDA MARKET,Supermarket,Santa Fe,SANTA FE,627 W Alameda St
100,Santa Fe,-105.9583535,35.68860093,THE MARKET PLACE,Supermarket,Santa Fe,SANTA FE,913 W Alameda St
100,Santa Fe,-105.9512558,35.67323848,Trader Joe's 165,Supermarket,Santa Fe,SANTA FE,530 W Cordova Rd
96.91,Santa Fe,-105.9775958,35.67332684,TRINY'S MARKET,Small Grocery Store,Santa Fe,SANTA FE,1400 Agua Fria St
98.91,Santa Fe,-105.9639886,35.6866054,TROPICAL FRUIT & VEGETABLE,Fruits/Veg Specialty,Santa Fe,SANTA FE,800 W ALAMEDA ST
100,Santa Fe,-105.953626,35.67530934,Vitamin Cottage Natural Food Markets Inc U020,Supermarket,Santa Fe,SANTA FE,1090 S Saint Francis Dr
100,Santa Fe,-105.998944,35.6507544,WALGREENS 3934,Combination Grocery/Other,Santa Fe,SANTA FE,3298 Cerrillos Rd
100,Santa Fe,-105.953626,35.67530934,WALGREENS 2900,Combination Grocery/Other,Santa Fe,SANTA FE,1096 S St Francis Dr
100,Santa Fe,-105.9555616,35.64708169,WALGREENS  6346,Combination Grocery/Other,Santa Fe,SANTA FE,525 W Zia Rd
98.87,Santa Fe,-106.0449766,35.6357713,WALGREENS 12005,Combination Grocery/Other,Santa Fe,SANTA FE,5721 AIRPORT RD
99,Santa Fe,-105.9631967,35.67161782,WALGREENS #1186 01186,Combination Grocery/Other,Santa Fe,SANTA FE,4250 CERRILLOS ROAD
100,Santa Fe,-105.953626,35.67530934,WALGREENS #2900 02900,Combination Grocery/Other,Santa Fe,SANTA FE,1096 S St Francis Dr
100,Santa Fe,-105.9995683,35.65055933,Walmart 829,Super Store,Santa Fe,SANTA FE,3251 Cerrillos Rd
98.87,Santa Fe,-106.0350576,35.61800081,Walmart Supercenter 3423,Super Store,Santa Fe,SANTA FE,5701 Herrera Dr
100,Santa Fe,-105.953626,35.67530934,Whole Foods Market,Super Store,Santa Fe,SANTA FE,1090 S St Francis Dr
100,Santa Fe,-105.9498082,35.67974091,WHOLE FOODS MARKET 10104,Super Store,Santa Fe,SANTA FE,753 Cerrillos Rd
98.94,Santa Fe,-105.971549,35.65524304,WILD OATS MARKET #11,Supermarket,Santa Fe,SANTA FE,1708 LLANO STREET
95.27,Santa Fe,-105.9443108,35.68303979,WONDER BREAD THRIFT STORE,Bakery Specialty,Santa Fe,SANTA FE,3140 CERRILLOS RD BLD E
99.08,Santa Rosa,-104.6754691,34.94456022,DOLLAR GENERAL 14116,Combination Grocery/Other,Santa Rosa,GUADALUPE,2025 Will Rogers Dr.
100,Santa Rosa,-104.6754691,34.94456022,Family Dollar Store 6268,Combination Grocery/Other,Santa Rosa,GUADALUPE,1124 Will Rogers Dr
100,Santa Rosa,-104.6975433,34.93970765,PADILLA GROCERIES,Small Grocery Store,Santa Rosa,GUADALUPE,457 Coronado Ave
